support,itemsets,length
0.0051173119629236265,"frozenset({'60 teatime fairy cake cases', 'jumbo storage bag suki', 'pack of 60 pink paisley cake cases'})",3
0.005406971130636285,"frozenset({'lunch bag  black skull.', '60 teatime fairy cake cases', 'lunch bag cars blue'})",3
0.00556789289047665,"frozenset({'lunch bag  black skull.', '60 teatime fairy cake cases', 'lunch bag woodland'})",3
0.005310418074732065,"frozenset({'lunch bag  black skull.', '60 teatime fairy cake cases', 'pack of 60 pink paisley cake cases'})",3
0.005020758907019407,"frozenset({'lunch bag  black skull.', '60 teatime fairy cake cases', 'pack of 72 retrospot cake cases'})",3
0.006404686041646551,"frozenset({'lunch bag  black skull.', '60 teatime fairy cake cases', 'pack of 72 skull cake cases'})",3
0.005310418074732065,"frozenset({'lunch bag  black skull.', '60 teatime fairy cake cases', 'white hanging heart t-light holder'})",3
0.005020758907019407,"frozenset({'60 teatime fairy cake cases', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.005632261594412796,"frozenset({'60 teatime fairy cake cases', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.005181680666859772,"frozenset({'60 teatime fairy cake cases', 'lunch bag red spotty', 'pack of 72 retro spot cake cases'})",3
0.0051173119629236265,"frozenset({'60 teatime fairy cake cases', 'lunch bag woodland', 'pack of 60 pink paisley cake cases'})",3
0.005342602426700138,"frozenset({'60 teatime fairy cake cases', 'pack of 72 skull cake cases', 'lunch bag woodland'})",3
0.012326606803772006,"frozenset({'pack of 60 pink paisley cake cases', '60 teatime fairy cake cases', 'pack of 60 dinosaur cake cases'})",3
0.007595507064465257,"frozenset({'60 teatime fairy cake cases', 'pack of 72 retro spot cake cases', 'pack of 60 dinosaur cake cases'})",3
0.007338032248720672,"frozenset({'60 teatime fairy cake cases', 'pack of 72 retrospot cake cases', 'pack of 60 dinosaur cake cases'})",3
0.010427730037655692,"frozenset({'60 teatime fairy cake cases', 'pack of 72 skull cake cases', 'pack of 60 dinosaur cake cases'})",3
0.005889736410157382,"frozenset({'60 teatime fairy cake cases', 'white hanging heart t-light holder', 'pack of 60 dinosaur cake cases'})",3
0.010170255221911107,"frozenset({'60 teatime fairy cake cases', 'pack of 72 retro spot cake cases', 'pack of 60 pink paisley cake cases'})",3
0.00959093688648579,"frozenset({'pack of 60 pink paisley cake cases', '60 teatime fairy cake cases', 'pack of 72 retrospot cake cases'})",3
0.010942679669144861,"frozenset({'60 teatime fairy cake cases', 'pack of 72 skull cake cases', 'pack of 60 pink paisley cake cases'})",3
0.005278233722763992,"frozenset({'60 teatime fairy cake cases', 'party bunting', 'pack of 60 pink paisley cake cases'})",3
0.0071771104888803065,"frozenset({'pack of 60 pink paisley cake cases', '60 teatime fairy cake cases', 'regency cakestand 3 tier'})",3
0.005278233722763992,"frozenset({'set of 3 heart cookie cutters', '60 teatime fairy cake cases', 'pack of 60 pink paisley cake cases'})",3
0.007595507064465257,"frozenset({'strawberry ceramic trinket box', '60 teatime fairy cake cases', 'pack of 60 pink paisley cake cases'})",3
0.005632261594412796,"frozenset({'60 teatime fairy cake cases', 'sweetheart ceramic trinket box', 'pack of 60 pink paisley cake cases'})",3
0.008561037623507451,"frozenset({'60 teatime fairy cake cases', 'white hanging heart t-light holder', 'pack of 60 pink paisley cake cases'})",3
0.005406971130636285,"frozenset({'60 teatime fairy cake cases', 'woodland charlotte bag', 'pack of 60 pink paisley cake cases'})",3
0.00669434520935921,"frozenset({'60 teatime fairy cake cases', 'pack of 72 skull cake cases', 'pack of 72 retro spot cake cases'})",3
0.005632261594412796,"frozenset({'strawberry ceramic trinket box', '60 teatime fairy cake cases', 'pack of 72 retro spot cake cases'})",3
0.006533423449518844,"frozenset({'white hanging heart t-light holder', '60 teatime fairy cake cases', 'pack of 72 retro spot cake cases'})",3
0.008174825399890574,"frozenset({'60 teatime fairy cake cases', 'pack of 72 skull cake cases', 'pack of 72 retrospot cake cases'})",3
0.005503524186540504,"frozenset({'60 teatime fairy cake cases', 'red retrospot charlotte bag', 'pack of 72 retrospot cake cases'})",3
0.006243764281806186,"frozenset({'60 teatime fairy cake cases', 'pack of 72 retrospot cake cases', 'regency cakestand 3 tier'})",3
0.005857552058189309,"frozenset({'60 teatime fairy cake cases', 'white hanging heart t-light holder', 'pack of 72 retrospot cake cases'})",3
0.005889736410157382,"frozenset({'strawberry ceramic trinket box', '60 teatime fairy cake cases', 'pack of 72 skull cake cases'})",3
0.006662160857391137,"frozenset({'white hanging heart t-light holder', '60 teatime fairy cake cases', 'pack of 72 skull cake cases'})",3
0.005052943258987481,"frozenset({'60 teatime fairy cake cases', 'woodland charlotte bag', 'pack of 72 skull cake cases'})",3
0.005246049370795919,"frozenset({'60 teatime fairy cake cases', 'white hanging heart t-light holder', 'regency cakestand 3 tier'})",3
0.008367931511699012,"frozenset({'strawberry ceramic trinket box', '60 teatime fairy cake cases', 'sweetheart ceramic trinket box'})",3
0.007016188729039941,"frozenset({'strawberry ceramic trinket box', '60 teatime fairy cake cases', 'white hanging heart t-light holder'})",3
0.006275948633774259,"frozenset({'60 teatime fairy cake cases', 'strawberry charlotte bag', 'woodland charlotte bag'})",3
0.005181680666859772,"frozenset({'60 teatime fairy cake cases', 'sweetheart ceramic trinket box', 'white hanging heart t-light holder'})",3
0.005020758907019407,"frozenset({'60 teatime fairy cake cases', 'woodland charlotte bag', 'white hanging heart t-light holder'})",3
0.009526568182549645,"frozenset({'pack of 60 pink paisley cake cases', 'pack of 60 dinosaur cake cases', '72 sweetheart fairy cake cases'})",3
0.005471339834572431,"frozenset({'pack of 60 dinosaur cake cases', 'pack of 72 retro spot cake cases', '72 sweetheart fairy cake cases'})",3
0.005857552058189309,"frozenset({'pack of 60 dinosaur cake cases', '72 sweetheart fairy cake cases', 'pack of 72 retrospot cake cases'})",3
0.007498954008561038,"frozenset({'pack of 60 dinosaur cake cases', 'pack of 72 skull cake cases', '72 sweetheart fairy cake cases'})",3
0.006951820025103795,"frozenset({'pack of 60 pink paisley cake cases', 'pack of 72 retro spot cake cases', '72 sweetheart fairy cake cases'})",3
0.0071771104888803065,"frozenset({'pack of 60 pink paisley cake cases', '72 sweetheart fairy cake cases', 'pack of 72 retrospot cake cases'})",3
0.007852981880209843,"frozenset({'pack of 60 pink paisley cake cases', 'pack of 72 skull cake cases', '72 sweetheart fairy cake cases'})",3
0.005374786778668212,"frozenset({'pack of 60 pink paisley cake cases', 'regency cakestand 3 tier', '72 sweetheart fairy cake cases'})",3
0.005728814650317016,"frozenset({'strawberry ceramic trinket box', 'pack of 60 pink paisley cake cases', '72 sweetheart fairy cake cases'})",3
0.006726529561327283,"frozenset({'pack of 60 pink paisley cake cases', 'white hanging heart t-light holder', '72 sweetheart fairy cake cases'})",3
0.005181680666859772,"frozenset({'pack of 72 skull cake cases', '72 sweetheart fairy cake cases', 'pack of 72 retrospot cake cases'})",3
0.005213865018827846,"frozenset({'white hanging heart t-light holder', 'pack of 72 skull cake cases', '72 sweetheart fairy cake cases'})",3
0.005471339834572431,"frozenset({'strawberry ceramic trinket box', 'sweetheart ceramic trinket box', '72 sweetheart fairy cake cases'})",3
0.005632261594412796,"frozenset({'alarm clock bakelike green', 'alarm clock bakelike red', 'pack of 72 retrospot cake cases'})",3
0.005696630298348943,"frozenset({'alarm clock bakelike green', ""paper chain kit 50's christmas"", 'alarm clock bakelike red'})",3
0.0050851276109555536,"frozenset({'paper chain kit vintage christmas', 'alarm clock bakelike green', 'alarm clock bakelike red'})",3
0.0051173119629236265,"frozenset({'alarm clock bakelike green', 'party bunting', 'alarm clock bakelike red'})",3
0.0071449261369122335,"frozenset({'alarm clock bakelike green', 'alarm clock bakelike red', 'regency cakestand 3 tier'})",3
0.005246049370795919,"frozenset({'charlotte bag suki design', 'alarm clock bakelike green', 'red retrospot charlotte bag'})",3
0.005342602426700138,"frozenset({'charlotte bag suki design', 'alarm clock bakelike green', 'woodland charlotte bag'})",3
0.005793183354253162,"frozenset({'paper chain kit vintage christmas', 'alarm clock bakelike green', ""paper chain kit 50's christmas""})",3
0.0051494963148916995,"frozenset({'woodland charlotte bag', 'alarm clock bakelike green', 'red retrospot charlotte bag'})",3
0.0051173119629236265,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'alarm clock bakelike red'})",3
0.0051173119629236265,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'alarm clock bakelike red'})",3
0.005181680666859772,"frozenset({'paper chain kit vintage christmas', ""paper chain kit 50's christmas"", 'alarm clock bakelike red'})",3
0.0050851276109555536,"frozenset({'woodland charlotte bag', 'red retrospot charlotte bag', 'alarm clock bakelike red'})",3
0.005278233722763992,"frozenset({'home building block word', 'love building block word', 'assorted colour bird ornament'})",3
0.005664445946380869,"frozenset({'home building block word', 'assorted colour bird ornament', 'white hanging heart t-light holder'})",3
0.005213865018827846,"frozenset({'victorian glass hanging t-light', 'assorted colour bird ornament', 'white hanging heart t-light holder'})",3
0.005310418074732065,"frozenset({'wooden picture frame white finish', 'assorted colour bird ornament', 'wooden frame antique white'})",3
0.005664445946380869,"frozenset({'dotcom postage', 'green regency teacup and saucer', 'bathroom metal sign'})",3
0.005181680666859772,"frozenset({'dotcom postage', 'bathroom metal sign', 'hanging heart zinc t-light holder'})",3
0.005503524186540504,"frozenset({'dotcom postage', 'bathroom metal sign', 'heart of wicker small'})",3
0.0055357085385085774,"frozenset({'dotcom postage', 'bathroom metal sign', 'jumbo bag owls'})",3
0.007531138360529111,"frozenset({'dotcom postage', 'bathroom metal sign', 'jumbo bag red retrospot'})",3
0.006050658169997747,"frozenset({'dotcom postage', 'bathroom metal sign', 'jumbo bag woodland animals'})",3
0.005342602426700138,"frozenset({'dotcom postage', 'jumbo shopper vintage red paisley', 'bathroom metal sign'})",3
0.006372501689678478,"frozenset({'dotcom postage', 'bathroom metal sign', 'jumbo storage bag suki'})",3
0.005760999002285089,"frozenset({'natural slate heart chalkboard', 'dotcom postage', 'bathroom metal sign'})",3
0.005278233722763992,"frozenset({'dotcom postage', 'bathroom metal sign', 'pack of 60 pink paisley cake cases'})",3
0.0059541051140935275,"frozenset({'dotcom postage', 'bathroom metal sign', 'party bunting'})",3
0.00659779215345499,"frozenset({'dotcom postage', 'bathroom metal sign', 'recycling bag retrospot'})",3
0.00617939557787004,"frozenset({'dotcom postage', 'bathroom metal sign', 'red toadstool led night light'})",3
0.005439155482604358,"frozenset({'dotcom postage', 'bathroom metal sign', 'regency cakestand 3 tier'})",3
0.005310418074732065,"frozenset({'strawberry ceramic trinket box', 'bathroom metal sign', 'dotcom postage'})",3
0.005471339834572431,"frozenset({'victorian glass hanging t-light', 'dotcom postage', 'bathroom metal sign'})",3
0.005406971130636285,"frozenset({'dotcom postage', 'bathroom metal sign', 'vintage snap cards'})",3
0.007112741784944161,"frozenset({'dotcom postage', 'bathroom metal sign', 'white hanging heart t-light holder'})",3
0.005374786778668212,"frozenset({'dotcom postage', 'bathroom metal sign', 'woodland charlotte bag'})",3
0.005213865018827846,"frozenset({'bathroom metal sign', 'heart of wicker small', 'white hanging heart t-light holder'})",3
0.005310418074732065,"frozenset({'bathroom metal sign', 'jumbo bag red retrospot', 'jumbo storage bag suki'})",3
0.0051494963148916995,"frozenset({'bathroom metal sign', 'jumbo bag red retrospot', 'white hanging heart t-light holder'})",3
0.005503524186540504,"frozenset({'strawberry ceramic trinket box', 'sweetheart ceramic trinket box', 'bathroom metal sign'})",3
0.005374786778668212,"frozenset({'strawberry ceramic trinket box', 'bathroom metal sign', 'white hanging heart t-light holder'})",3
0.005213865018827846,"frozenset({'charlotte bag suki design', 'chocolate hot water bottle', 'red retrospot charlotte bag'})",3
0.00556789289047665,"frozenset({'charlotte bag suki design', 'dotcom postage', 'green regency teacup and saucer'})",3
0.007273663544784526,"frozenset({'charlotte bag suki design', 'dotcom postage', 'jumbo bag red retrospot'})",3
0.005374786778668212,"frozenset({'charlotte bag suki design', 'dotcom postage', 'jumbo storage bag suki'})",3
0.005728814650317016,"frozenset({'charlotte bag suki design', 'natural slate heart chalkboard', 'dotcom postage'})",3
0.005728814650317016,"frozenset({'charlotte bag suki design', 'dotcom postage', 'party bunting'})",3
0.005664445946380869,"frozenset({'charlotte bag suki design', 'dotcom postage', 'recycling bag retrospot'})",3
0.005020758907019407,"frozenset({'charlotte bag suki design', 'dotcom postage', 'red retrospot charlotte bag'})",3
0.005213865018827846,"frozenset({'charlotte bag suki design', 'dotcom postage', 'red toadstool led night light'})",3
0.006115026873933893,"frozenset({'charlotte bag suki design', 'dotcom postage', 'regency cakestand 3 tier'})",3
0.005632261594412796,"frozenset({'charlotte bag suki design', 'dotcom postage', 'vintage snap cards'})",3
0.00617939557787004,"frozenset({'charlotte bag suki design', 'dotcom postage', 'white hanging heart t-light holder'})",3
0.006275948633774259,"frozenset({'charlotte bag suki design', 'dotcom postage', 'woodland charlotte bag'})",3
0.005664445946380869,"frozenset({'charlotte bag suki design', 'jumbo bag red retrospot', 'jumbo  bag baroque black white'})",3
0.005406971130636285,"frozenset({'charlotte bag suki design', 'jumbo storage bag suki', 'jumbo  bag baroque black white'})",3
0.005728814650317016,"frozenset({'charlotte bag suki design', 'jumbo bag pink polkadot', 'jumbo bag red retrospot'})",3
0.005889736410157382,"frozenset({'charlotte bag suki design', 'jumbo bag red retrospot', 'jumbo bag pink vintage paisley'})",3
0.0051494963148916995,"frozenset({'charlotte bag suki design', 'jumbo storage bag suki', 'jumbo bag pink vintage paisley'})",3
0.0055357085385085774,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'jumbo bag pink vintage paisley'})",3
0.005406971130636285,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'jumbo bag pink vintage paisley'})",3
0.005632261594412796,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'jumbo bag pink vintage paisley'})",3
0.00669434520935921,"frozenset({'charlotte bag suki design', 'jumbo bag strawberry', 'jumbo bag red retrospot'})",3
0.005664445946380869,"frozenset({'charlotte bag suki design', 'jumbo bag woodland animals', 'jumbo bag red retrospot'})",3
0.006565607801486917,"frozenset({'charlotte bag suki design', 'jumbo shopper vintage red paisley', 'jumbo bag red retrospot'})",3
0.009011618551060474,"frozenset({'charlotte bag suki design', 'jumbo bag red retrospot', 'jumbo storage bag suki'})",3
0.005696630298348943,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'jumbo bag red retrospot'})",3
0.006147211225901966,"frozenset({'charlotte bag suki design', 'lunch bag red retrospot', 'jumbo bag red retrospot'})",3
0.005825367706221235,"frozenset({'charlotte bag suki design', 'jumbo bag red retrospot', 'recycling bag retrospot'})",3
0.008400115863667085,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'jumbo bag red retrospot'})",3
0.007788613176273696,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'jumbo bag red retrospot'})",3
0.006469054745582697,"frozenset({'charlotte bag suki design', 'jumbo bag red retrospot', 'white hanging heart t-light holder'})",3
0.008303562807762866,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'jumbo bag red retrospot'})",3
0.006404686041646551,"frozenset({'charlotte bag suki design', 'jumbo bag strawberry', 'jumbo storage bag suki'})",3
0.005052943258987481,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'jumbo bag strawberry'})",3
0.00617939557787004,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'jumbo bag strawberry'})",3
0.005664445946380869,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'jumbo bag strawberry'})",3
0.005760999002285089,"frozenset({'charlotte bag suki design', 'jumbo bag woodland animals', 'jumbo storage bag suki'})",3
0.005793183354253162,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'jumbo bag woodland animals'})",3
0.005825367706221235,"frozenset({'charlotte bag suki design', 'jumbo shopper vintage red paisley', 'jumbo storage bag suki'})",3
0.005310418074732065,"frozenset({'charlotte bag suki design', 'jumbo shopper vintage red paisley', 'red retrospot charlotte bag'})",3
0.005471339834572431,"frozenset({'charlotte bag suki design', 'jumbo shopper vintage red paisley', 'strawberry charlotte bag'})",3
0.005664445946380869,"frozenset({'charlotte bag suki design', 'jumbo shopper vintage red paisley', 'woodland charlotte bag'})",3
0.005246049370795919,"frozenset({'charlotte bag suki design', 'jumbo storage bag suki', 'jumbo storage bag skulls'})",3
0.0059541051140935275,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'jumbo storage bag suki'})",3
0.005213865018827846,"frozenset({'charlotte bag suki design', 'lunch bag red retrospot', 'jumbo storage bag suki'})",3
0.00556789289047665,"frozenset({'charlotte bag suki design', 'jumbo storage bag suki', 'lunch bag woodland'})",3
0.007498954008561038,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'jumbo storage bag suki'})",3
0.007305847896752599,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'jumbo storage bag suki'})",3
0.005728814650317016,"frozenset({'charlotte bag suki design', 'white hanging heart t-light holder', 'jumbo storage bag suki'})",3
0.007885166232177915,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'jumbo storage bag suki'})",3
0.007498954008561038,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'lunch bag cars blue'})",3
0.005278233722763992,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'lunch bag pink polkadot'})",3
0.007563322712497184,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'lunch bag red retrospot'})",3
0.006984004377071868,"frozenset({'charlotte bag suki design', 'lunch bag spaceboy design', 'lunch bag  black skull.'})",3
0.0071449261369122335,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'lunch bag woodland'})",3
0.0059541051140935275,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'pack of 72 retrospot cake cases'})",3
0.005052943258987481,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'pack of 72 skull cake cases'})",3
0.008850696791220108,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'red retrospot charlotte bag'})",3
0.0055357085385085774,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'regency cakestand 3 tier'})",3
0.008367931511699012,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'strawberry charlotte bag'})",3
0.008754143735315889,"frozenset({'charlotte bag suki design', 'lunch bag  black skull.', 'woodland charlotte bag'})",3
0.006308132985742332,"frozenset({'charlotte bag suki design', 'lunch bag cars blue', 'lunch bag red retrospot'})",3
0.0067587139132953555,"frozenset({'charlotte bag suki design', 'lunch bag spaceboy design', 'lunch bag cars blue'})",3
0.006533423449518844,"frozenset({'charlotte bag suki design', 'lunch bag cars blue', 'lunch bag woodland'})",3
0.0050851276109555536,"frozenset({'charlotte bag suki design', 'lunch bag cars blue', 'pack of 72 retrospot cake cases'})",3
0.007724244472337549,"frozenset({'charlotte bag suki design', 'lunch bag cars blue', 'red retrospot charlotte bag'})",3
0.007885166232177915,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'lunch bag cars blue'})",3
0.00804608799201828,"frozenset({'charlotte bag suki design', 'lunch bag cars blue', 'woodland charlotte bag'})",3
0.0059219207621254545,"frozenset({'charlotte bag suki design', 'lunch bag pink polkadot', 'lunch bag red retrospot'})",3
0.006372501689678478,"frozenset({'charlotte bag suki design', 'lunch bag pink polkadot', 'red retrospot charlotte bag'})",3
0.005052943258987481,"frozenset({'charlotte bag suki design', 'lunch bag pink polkadot', 'strawberry charlotte bag'})",3
0.005632261594412796,"frozenset({'charlotte bag suki design', 'lunch bag spaceboy design', 'lunch bag red retrospot'})",3
0.006469054745582697,"frozenset({'charlotte bag suki design', 'lunch bag red retrospot', 'lunch bag woodland'})",3
0.006211579929838113,"frozenset({'charlotte bag suki design', 'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",3
0.009751858646326156,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'lunch bag red retrospot'})",3
0.007434585304624892,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'lunch bag red retrospot'})",3
0.007659875768401403,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'lunch bag red retrospot'})",3
0.00608284252196582,"frozenset({'charlotte bag suki design', 'lunch bag spaceboy design', 'lunch bag woodland'})",3
0.006887451321167648,"frozenset({'charlotte bag suki design', 'lunch bag spaceboy design', 'red retrospot charlotte bag'})",3
0.006855266969199575,"frozenset({'charlotte bag suki design', 'lunch bag spaceboy design', 'strawberry charlotte bag'})",3
0.007048373081008014,"frozenset({'charlotte bag suki design', 'lunch bag spaceboy design', 'woodland charlotte bag'})",3
0.0050851276109555536,"frozenset({'charlotte bag suki design', 'lunch bag woodland', 'pack of 72 retrospot cake cases'})",3
0.007080557432976087,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'lunch bag woodland'})",3
0.007659875768401403,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'lunch bag woodland'})",3
0.009043802903028548,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'lunch bag woodland'})",3
0.0059862894660616004,"frozenset({'charlotte bag suki design', 'pack of 72 skull cake cases', 'pack of 72 retrospot cake cases'})",3
0.005246049370795919,"frozenset({'charlotte bag suki design', 'party bunting', 'pack of 72 retrospot cake cases'})",3
0.008625406327443597,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'pack of 72 retrospot cake cases'})",3
0.006275948633774259,"frozenset({'charlotte bag suki design', 'regency cakestand 3 tier', 'pack of 72 retrospot cake cases'})",3
0.006887451321167648,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'pack of 72 retrospot cake cases'})",3
0.007917350584145989,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'pack of 72 retrospot cake cases'})",3
0.005600077242444723,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'pack of 72 skull cake cases'})",3
0.00556789289047665,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'pack of 72 skull cake cases'})",3
0.00659779215345499,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'pack of 72 skull cake cases'})",3
0.0050851276109555536,"frozenset({'charlotte bag suki design', ""paper chain kit 50's christmas"", 'paper chain kit vintage christmas'})",3
0.006275948633774259,"frozenset({'charlotte bag suki design', 'party bunting', 'red retrospot charlotte bag'})",3
0.005857552058189309,"frozenset({'charlotte bag suki design', 'party bunting', 'regency cakestand 3 tier'})",3
0.006211579929838113,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'party bunting'})",3
0.007016188729039941,"frozenset({'charlotte bag suki design', 'party bunting', 'woodland charlotte bag'})",3
0.005503524186540504,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'recipe box pantry yellow design'})",3
0.00556789289047665,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'recipe box pantry yellow design'})",3
0.005471339834572431,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'recycling bag retrospot'})",3
0.005213865018827846,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'recycling bag retrospot'})",3
0.005052943258987481,"frozenset({'charlotte bag suki design', 'white hanging heart t-light holder', 'recycling bag retrospot'})",3
0.005632261594412796,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'recycling bag retrospot'})",3
0.0067587139132953555,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'regency cakestand 3 tier'})",3
0.005696630298348943,"frozenset({'charlotte bag suki design', 'strawberry ceramic trinket box', 'red retrospot charlotte bag'})",3
0.012680634675420811,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'red retrospot charlotte bag'})",3
0.0059541051140935275,"frozenset({'charlotte bag suki design', 'red retrospot charlotte bag', 'white hanging heart t-light holder'})",3
0.012938109491165395,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'red retrospot charlotte bag'})",3
0.005632261594412796,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'red toadstool led night light'})",3
0.006919635673135721,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'regency cakestand 3 tier'})",3
0.005052943258987481,"frozenset({'charlotte bag suki design', 'white hanging heart t-light holder', 'regency cakestand 3 tier'})",3
0.00794953493611406,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'regency cakestand 3 tier'})",3
0.005406971130636285,"frozenset({'charlotte bag suki design', 'round snack boxes set of4 woodland', 'woodland charlotte bag'})",3
0.005632261594412796,"frozenset({'charlotte bag suki design', 'strawberry ceramic trinket box', 'strawberry charlotte bag'})",3
0.005374786778668212,"frozenset({'charlotte bag suki design', 'strawberry ceramic trinket box', 'sweetheart ceramic trinket box'})",3
0.006469054745582697,"frozenset({'charlotte bag suki design', 'strawberry ceramic trinket box', 'woodland charlotte bag'})",3
0.005760999002285089,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'white hanging heart t-light holder'})",3
0.013742718290367224,"frozenset({'charlotte bag suki design', 'strawberry charlotte bag', 'woodland charlotte bag'})",3
0.005020758907019407,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'vintage snap cards'})",3
0.006469054745582697,"frozenset({'charlotte bag suki design', 'woodland charlotte bag', 'white hanging heart t-light holder'})",3
0.005857552058189309,"frozenset({'chocolate hot water bottle', 'hand warmer owl design', 'hand warmer scotty dog design'})",3
0.005406971130636285,"frozenset({'hot water bottle tea and sympathy', 'chocolate hot water bottle', 'hand warmer scotty dog design'})",3
0.006436870393614624,"frozenset({'hot water bottle tea and sympathy', 'chocolate hot water bottle', ""paper chain kit 50's christmas""})",3
0.007080557432976087,"frozenset({'hot water bottle tea and sympathy', 'chocolate hot water bottle', 'red woolly hottie white heart.'})",3
0.0055357085385085774,"frozenset({'hot water bottle tea and sympathy', 'chocolate hot water bottle', 'regency cakestand 3 tier'})",3
0.010105886517974961,"frozenset({'hot water bottle tea and sympathy', 'chocolate hot water bottle', 'scottie dog hot water bottle'})",3
0.006790898265263429,"frozenset({'hot water bottle tea and sympathy', 'chocolate hot water bottle', 'white hanging heart t-light holder'})",3
0.005471339834572431,"frozenset({'paper chain kit vintage christmas', 'chocolate hot water bottle', ""paper chain kit 50's christmas""})",3
0.006243764281806186,"frozenset({'chocolate hot water bottle', 'scottie dog hot water bottle', 'red woolly hottie white heart.'})",3
0.006211579929838113,"frozenset({'chocolate hot water bottle', 'scottie dog hot water bottle', 'white hanging heart t-light holder'})",3
0.0050851276109555536,"frozenset({'chocolate hot water bottle', 'strawberry charlotte bag', 'woodland charlotte bag'})",3
0.009977149110102668,"frozenset({'hand over the chocolate   sign', 'gin + tonic diet metal sign', 'cook with wine metal sign'})",3
0.005760999002285089,"frozenset({'hot baths metal sign', 'gin + tonic diet metal sign', 'cook with wine metal sign'})",3
0.010459914389623765,"frozenset({'please one person metal sign', 'gin + tonic diet metal sign', 'cook with wine metal sign'})",3
0.0071771104888803065,"frozenset({'gin + tonic diet metal sign', 'white hanging heart t-light holder', 'cook with wine metal sign'})",3
0.00556789289047665,"frozenset({'hand over the chocolate   sign', 'hot baths metal sign', 'cook with wine metal sign'})",3
0.009011618551060474,"frozenset({'hand over the chocolate   sign', 'please one person metal sign', 'cook with wine metal sign'})",3
0.0059862894660616004,"frozenset({'hand over the chocolate   sign', 'cook with wine metal sign', 'white hanging heart t-light holder'})",3
0.0059541051140935275,"frozenset({'please one person metal sign', 'cook with wine metal sign', 'white hanging heart t-light holder'})",3
0.0051494963148916995,"frozenset({'cream heart card holder', 'red hanging heart t-light holder', 'white hanging heart t-light holder'})",3
0.005471339834572431,"frozenset({'dotcom postage', 'green regency teacup and saucer', 'dolly girl lunch box'})",3
0.007080557432976087,"frozenset({'dotcom postage', 'dolly girl lunch box', 'jumbo bag red retrospot'})",3
